app,name,totalTime,testTime,avgCpu,maxMem
Express,app .use,16.152,0.028999999165534973,123.15506944545454,228.57421875
Express,app .use,16.352,0.03099999949336052,124.70022014545455,211.64453125
Express,app .use,16.614,0.03200000151991844,123.30250012727272,223.22265625
Express,app .use,16.516,0.03099999949336052,120.00240279090909,210.8125
Express,app .use,16.706,0.029999999329447746,117.42153704,231.10546875
Express,app .use,19.666,0.03400000184774399,98.05692652142858,214.0546875
Express,app .use,16.052,0.057999998331069946,124.42992642727273,230.828125
Express,app .use,16.442,0.035999998450279236,123.25585521818182,212.05078125
Express,app .use,16.127,0.032999999821186066,127.42869958181818,212.1796875
Express,app .use,16.561,0.03400000184774399,122.7349375,208.90625
